Grid Name,"Min Latitude, Min Longitude","Max Latitude, Max Longitude"
QLACCA,"(36.45913461538461, 127.38461538461539)","(36.47596153846154, 127.40384615384616)"
QLACAC,"(36.47596153846154, 127.38461538461539)","(36.49278846153847, 127.40384615384616)"
QLAACC,"(36.50961538461539, 127.38461538461539)","(36.52644230769231, 127.40384615384616)"
QLAACD,"(36.50961538461539, 127.40384615384616)","(36.52644230769231, 127.42307692307693)"
QLAACB,"(36.52644230769231, 127.40384615384616)","(36.54326923076923, 127.42307692307693)"
QLAABC,"(36.54326923076923, 127.42307692307693)","(36.56009615384616, 127.44230769230771)"
QLAABA,"(36.56009615384616, 127.42307692307693)","(36.57692307692308, 127.44230769230771)"
QLABCC,"(36.50961538461539, 127.46153846153847)","(36.52644230769231, 127.48076923076923)"
QLABCA,"(36.52644230769231, 127.46153846153847)","(36.54326923076923, 127.48076923076923)"
QLABCD,"(36.50961538461539, 127.48076923076923)","(36.52644230769231, 127.5)"
QLABAA,"(36.56009615384616, 127.46153846153847)","(36.57692307692308, 127.48076923076923)"
QLABAD,"(36.54326923076923, 127.48076923076923)","(36.56009615384616, 127.5)"
QLABAB,"(36.56009615384616, 127.48076923076923)","(36.57692307692308, 127.5)"
QLBACC,"(36.50961538461539, 127.53846153846155)","(36.52644230769231, 127.55769230769232)"
QLBACA,"(36.52644230769231, 127.53846153846155)","(36.54326923076923, 127.55769230769232)"
QLBACB,"(36.52644230769231, 127.55769230769232)","(36.54326923076923, 127.57692307692308)"
QLBDDC,"(36.44230769230769, 127.65384615384616)","(36.45913461538461, 127.67307692307693)"
QLBDDD,"(36.44230769230769, 127.67307692307693)","(36.45913461538461, 127.6923076923077)"
QLBDDB,"(36.45913461538461, 127.67307692307693)","(36.47596153846154, 127.6923076923077)"
QMACDC,"(36.44230769230769, 127.73076923076923)","(36.45913461538461, 127.75)"
QMACDA,"(36.45913461538461, 127.73076923076923)","(36.47596153846154, 127.75)"
QMACDB,"(36.45913461538461, 127.75)","(36.47596153846154, 127.76923076923077)"
RKCBAC,"(36.67788461538462, 127.15384615384616)","(36.69471153846155, 127.17307692307693)"
RKCBAA,"(36.69471153846155, 127.15384615384616)","(36.71153846153847, 127.17307692307693)"
RKCBAD,"(36.67788461538462, 127.17307692307693)","(36.69471153846155, 127.1923076923077)"
RKCBBC,"(36.67788461538462, 127.1923076923077)","(36.69471153846155, 127.21153846153845)"
RKACAC,"(36.745192307692314, 127.07692307692308)","(36.76201923076924, 127.09615384615384)"
RKACAA,"(36.76201923076924, 127.07692307692308)","(36.77884615384616, 127.09615384615384)"
RKACDC,"(36.71153846153847, 127.11538461538461)","(36.72836538461539, 127.13461538461539)"
RKACBA,"(36.76201923076924, 127.11538461538461)","(36.77884615384616, 127.13461538461539)"
RKACBD,"(36.745192307692314, 127.13461538461539)","(36.76201923076924, 127.15384615384616)"
RKACBB,"(36.76201923076924, 127.13461538461539)","(36.77884615384616, 127.15384615384616)"
RKAACC,"(36.77884615384616, 127.07692307692308)","(36.79567307692308, 127.09615384615384)"
RKAACA,"(36.79567307692308, 127.07692307692308)","(36.8125, 127.09615384615384)"
RKAAAB,"(36.82932692307692, 127.09615384615384)","(36.84615384615385, 127.11538461538461)"
RKAABA,"(36.82932692307692, 127.11538461538461)","(36.84615384615385, 127.13461538461539)"
RKAABB,"(36.82932692307692, 127.13461538461539)","(36.84615384615385, 127.15384615384616)"
RKADCA,"(36.72836538461539, 127.15384615384616)","(36.745192307692314, 127.17307692307693)"
RKADCB,"(36.72836538461539, 127.17307692307693)","(36.745192307692314, 127.1923076923077)"
RKADAC,"(36.745192307692314, 127.15384615384616)","(36.76201923076924, 127.17307692307693)"
RKADAA,"(36.76201923076924, 127.15384615384616)","(36.77884615384616, 127.17307692307693)"
RKADAD,"(36.745192307692314, 127.17307692307693)","(36.76201923076924, 127.1923076923077)"
RKABCA,"(36.79567307692308, 127.15384615384616)","(36.8125, 127.17307692307693)"
RKABCD,"(36.77884615384616, 127.17307692307693)","(36.79567307692308, 127.1923076923077)"
RKABCB,"(36.79567307692308, 127.17307692307693)","(36.8125, 127.1923076923077)"
RKDCBC,"(36.61057692307693, 127.26923076923077)","(36.627403846153854, 127.28846153846155)"
RKDCBA,"(36.627403846153854, 127.26923076923077)","(36.644230769230774, 127.28846153846155)"
RKDCBD,"(36.61057692307693, 127.28846153846155)","(36.627403846153854, 127.3076923076923)"
RKDACC,"(36.644230769230774, 127.23076923076923)","(36.66105769230769, 127.25)"
RKDACA,"(36.66105769230769, 127.23076923076923)","(36.67788461538462, 127.25)"
RKDACD,"(36.644230769230774, 127.25)","(36.66105769230769, 127.26923076923077)"
RKDADB,"(36.66105769230769, 127.28846153846155)","(36.67788461538462, 127.3076923076923)"
RKDDCA,"(36.59375, 127.3076923076923)","(36.61057692307693, 127.32692307692307)"
RKDDAB,"(36.627403846153854, 127.32692307692307)","(36.644230769230774, 127.34615384615384)"
RKDDDB,"(36.59375, 127.36538461538461)","(36.61057692307693, 127.38461538461539)"
RKDDBC,"(36.61057692307693, 127.34615384615384)","(36.627403846153854, 127.36538461538461)"
RKDDBA,"(36.627403846153854, 127.34615384615384)","(36.644230769230774, 127.36538461538461)"
RKDDBD,"(36.61057692307693, 127.36538461538461)","(36.627403846153854, 127.38461538461539)"
RKDBBA,"(36.69471153846155, 127.34615384615384)","(36.71153846153847, 127.36538461538461)"
RKDBBD,"(36.67788461538462, 127.36538461538461)","(36.69471153846155, 127.38461538461539)"
RKDBBB,"(36.69471153846155, 127.36538461538461)","(36.71153846153847, 127.38461538461539)"
RKBCCC,"(36.71153846153847, 127.23076923076923)","(36.72836538461539, 127.25)"
RKBCCA,"(36.72836538461539, 127.23076923076923)","(36.745192307692314, 127.25)"
RKBCCD,"(36.71153846153847, 127.25)","(36.72836538461539, 127.26923076923077)"
RKBDCA,"(36.72836538461539, 127.3076923076923)","(36.745192307692314, 127.32692307692307)"
RKBDCD,"(36.71153846153847, 127.32692307692307)","(36.72836538461539, 127.34615384615384)"
RKBDCB,"(36.72836538461539, 127.32692307692307)","(36.745192307692314, 127.34615384615384)"
RLCCCC,"(36.57692307692308, 127.38461538461539)","(36.59375, 127.40384615384616)"
RLCCCA,"(36.59375, 127.38461538461539)","(36.61057692307693, 127.40384615384616)"
RLCCCD,"(36.57692307692308, 127.40384615384616)","(36.59375, 127.42307692307693)"
RLCBCD,"(36.644230769230774, 127.48076923076923)","(36.66105769230769, 127.5)"
RLCBAB,"(36.69471153846155, 127.48076923076923)","(36.71153846153847, 127.5)"
RLACDC,"(36.71153846153847, 127.42307692307693)","(36.72836538461539, 127.44230769230771)"
RLACDA,"(36.72836538461539, 127.42307692307693)","(36.745192307692314, 127.44230769230771)"
RLACDD,"(36.71153846153847, 127.44230769230771)","(36.72836538461539, 127.46153846153847)"
RLACBC,"(36.745192307692314, 127.42307692307693)","(36.76201923076924, 127.44230769230771)"
RLAADD,"(36.77884615384616, 127.44230769230771)","(36.79567307692308, 127.46153846153847)"
RLAADB,"(36.79567307692308, 127.44230769230771)","(36.8125, 127.46153846153847)"
RLAABD,"(36.8125, 127.44230769230771)","(36.82932692307692, 127.46153846153847)"
RLAABB,"(36.82932692307692, 127.44230769230771)","(36.84615384615385, 127.46153846153847)"
RLADCD,"(36.71153846153847, 127.48076923076923)","(36.72836538461539, 127.5)"
RLADCB,"(36.72836538461539, 127.48076923076923)","(36.745192307692314, 127.5)"
RLADBC,"(36.745192307692314, 127.5)","(36.76201923076924, 127.51923076923077)"
RLADBA,"(36.76201923076924, 127.5)","(36.77884615384616, 127.51923076923077)"
RLADBD,"(36.745192307692314, 127.51923076923077)","(36.76201923076924, 127.53846153846155)"
RLBCAC,"(36.745192307692314, 127.53846153846155)","(36.76201923076924, 127.55769230769232)"
RLBCAD,"(36.745192307692314, 127.55769230769232)","(36.76201923076924, 127.57692307692308)"
RLBCAB,"(36.76201923076924, 127.55769230769232)","(36.77884615384616, 127.57692307692308)"
RLBACC,"(36.77884615384616, 127.53846153846155)","(36.79567307692308, 127.55769230769232)"
RLBACA,"(36.79567307692308, 127.53846153846155)","(36.8125, 127.55769230769232)"
RLBACB,"(36.79567307692308, 127.55769230769232)","(36.8125, 127.57692307692308)"
RLBADA,"(36.79567307692308, 127.57692307692308)","(36.8125, 127.59615384615384)"
RLBADB,"(36.79567307692308, 127.59615384615384)","(36.8125, 127.61538461538461)"
RLBBCA,"(36.79567307692308, 127.61538461538461)","(36.8125, 127.63461538461539)"
RLBBDC,"(36.77884615384616, 127.65384615384616)","(36.79567307692308, 127.67307692307693)"
RLBBDD,"(36.77884615384616, 127.67307692307693)","(36.79567307692308, 127.6923076923077)"
RMAACC,"(36.77884615384616, 127.6923076923077)","(36.79567307692308, 127.71153846153845)"
RMAACD,"(36.77884615384616, 127.71153846153845)","(36.79567307692308, 127.73076923076923)"
RMAADC,"(36.77884615384616, 127.73076923076923)","(36.79567307692308, 127.75)"
RMAADD,"(36.77884615384616, 127.75)","(36.79567307692308, 127.76923076923077)"
RMAADB,"(36.79567307692308, 127.75)","(36.8125, 127.76923076923077)"
RMABCC,"(36.77884615384616, 127.76923076923077)","(36.79567307692308, 127.78846153846155)"
RMABCA,"(36.79567307692308, 127.76923076923077)","(36.8125, 127.78846153846155)"
RMABCD,"(36.77884615384616, 127.78846153846155)","(36.79567307692308, 127.8076923076923)"
RMABAC,"(36.8125, 127.76923076923077)","(36.82932692307692, 127.78846153846155)"
RMABAB,"(36.82932692307692, 127.78846153846155)","(36.84615384615385, 127.8076923076923)"
RMABDC,"(36.77884615384616, 127.8076923076923)","(36.79567307692308, 127.82692307692307)"
RMBCBC,"(36.745192307692314, 127.88461538461539)","(36.76201923076924, 127.90384615384616)"
RMBCBA,"(36.76201923076924, 127.88461538461539)","(36.77884615384616, 127.90384615384616)"
RMBCBD,"(36.745192307692314, 127.90384615384616)","(36.76201923076924, 127.92307692307692)"
RMBACA,"(36.79567307692308, 127.84615384615384)","(36.8125, 127.86538461538461)"
RMBACB,"(36.79567307692308, 127.86538461538461)","(36.8125, 127.88461538461539)"
RMBADA,"(36.79567307692308, 127.88461538461539)","(36.8125, 127.90384615384616)"
RMBADB,"(36.79567307692308, 127.90384615384616)","(36.8125, 127.92307692307692)"
RMBDAC,"(36.745192307692314, 127.92307692307692)","(36.76201923076924, 127.94230769230768)"
RMBDAD,"(36.745192307692314, 127.94230769230768)","(36.76201923076924, 127.96153846153845)"
RMBDAB,"(36.76201923076924, 127.94230769230768)","(36.77884615384616, 127.96153846153845)"
RMBDBA,"(36.76201923076924, 127.96153846153845)","(36.77884615384616, 127.98076923076923)"
RMBDBB,"(36.76201923076924, 127.98076923076923)","(36.77884615384616, 128.0)"
RMBBAC,"(36.8125, 127.92307692307692)","(36.82932692307692, 127.94230769230768)"
RMBBAA,"(36.82932692307692, 127.92307692307692)","(36.84615384615385, 127.94230769230768)"
RMBBAD,"(36.8125, 127.94230769230768)","(36.82932692307692, 127.96153846153845)"
RMBBDC,"(36.77884615384616, 127.96153846153845)","(36.79567307692308, 127.98076923076923)"
RMBBDD,"(36.77884615384616, 127.98076923076923)","(36.79567307692308, 128.0)"
RMBBDB,"(36.79567307692308, 127.98076923076923)","(36.8125, 128.0)"
RNCDAC,"(36.61057692307693, 128.0769230769231)","(36.627403846153854, 128.09615384615387)"
RNCDAD,"(36.61057692307693, 128.09615384615387)","(36.627403846153854, 128.11538461538464)"
RNCDAB,"(36.627403846153854, 128.09615384615387)","(36.644230769230774, 128.11538461538464)"
RNCDDC,"(36.57692307692308, 128.11538461538464)","(36.59375, 128.13461538461542)"
RNCDDA,"(36.59375, 128.11538461538464)","(36.61057692307693, 128.13461538461542)"
RNCDDB,"(36.59375, 128.13461538461542)","(36.61057692307693, 128.15384615384616)"
RNCDBC,"(36.61057692307693, 128.11538461538464)","(36.627403846153854, 128.13461538461542)"
RNCDBA,"(36.627403846153854, 128.11538461538464)","(36.644230769230774, 128.13461538461542)"
RNCBCA,"(36.66105769230769, 128.0769230769231)","(36.67788461538462, 128.09615384615387)"
RNCBAC,"(36.67788461538462, 128.0769230769231)","(36.69471153846155, 128.09615384615387)"
RNCBAA,"(36.69471153846155, 128.0769230769231)","(36.71153846153847, 128.09615384615387)"
RNCBDA,"(36.66105769230769, 128.11538461538464)","(36.67788461538462, 128.13461538461542)"
RNCBDB,"(36.66105769230769, 128.13461538461542)","(36.67788461538462, 128.15384615384616)"
RNCBBD,"(36.67788461538462, 128.13461538461542)","(36.69471153846155, 128.15384615384616)"
RNCBBB,"(36.69471153846155, 128.13461538461542)","(36.71153846153847, 128.15384615384616)"
RNACAA,"(36.76201923076924, 128.0)","(36.77884615384616, 128.01923076923077)"
RNACAB,"(36.76201923076924, 128.01923076923077)","(36.77884615384616, 128.03846153846155)"
RNACDC,"(36.71153846153847, 128.03846153846155)","(36.72836538461539, 128.05769230769232)"
RNACDA,"(36.72836538461539, 128.03846153846155)","(36.745192307692314, 128.05769230769232)"
RNACDD,"(36.71153846153847, 128.05769230769232)","(36.72836538461539, 128.0769230769231)"
RNACBA,"(36.76201923076924, 128.03846153846155)","(36.77884615384616, 128.05769230769232)"
RNACBB,"(36.76201923076924, 128.05769230769232)","(36.77884615384616, 128.0769230769231)"
RNDCCB,"(36.59375, 128.1730769230769)","(36.61057692307693, 128.19230769230768)"
RNDCAA,"(36.627403846153854, 128.15384615384616)","(36.644230769230774, 128.1730769230769)"
RNDCAD,"(36.61057692307693, 128.1730769230769)","(36.627403846153854, 128.19230769230768)"
RNDCAB,"(36.627403846153854, 128.1730769230769)","(36.644230769230774, 128.19230769230768)"
SJAABC,"(37.08173076923077, 126.80769230769232)","(37.09855769230769, 126.8269230769231)"
SJABCB,"(37.06490384615384, 126.86538461538461)","(37.08173076923077, 126.88461538461539)"
SJABAA,"(37.09855769230769, 126.84615384615385)","(37.11538461538461, 126.86538461538461)"
SJABAD,"(37.08173076923077, 126.86538461538461)","(37.09855769230769, 126.88461538461539)"
SJABAB,"(37.09855769230769, 126.86538461538461)","(37.11538461538461, 126.88461538461539)"
SJABDA,"(37.06490384615384, 126.88461538461539)","(37.08173076923077, 126.90384615384616)"
SJABDB,"(37.06490384615384, 126.90384615384616)","(37.08173076923077, 126.92307692307693)"
SJDDBC,"(36.87980769230769, 127.03846153846155)","(36.89663461538461, 127.05769230769232)"
SJDDBA,"(36.89663461538461, 127.03846153846155)","(36.91346153846153, 127.05769230769232)"
SJDBDC,"(36.91346153846153, 127.03846153846155)","(36.93028846153845, 127.05769230769232)"
SJDBDA,"(36.93028846153845, 127.03846153846155)","(36.94711538461538, 127.05769230769232)"
SJDBBC,"(36.94711538461538, 127.03846153846155)","(36.96394230769231, 127.05769230769232)"
SJDBBA,"(36.96394230769231, 127.03846153846155)","(36.980769230769226, 127.05769230769232)"
SJBCAC,"(37.01442307692307, 126.92307692307693)","(37.03125, 126.94230769230771)"
SJBCAD,"(37.01442307692307, 126.94230769230771)","(37.03125, 126.96153846153847)"
SJBACA,"(37.06490384615384, 126.92307692307693)","(37.08173076923077, 126.94230769230771)"
SJBACD,"(37.04807692307692, 126.94230769230771)","(37.06490384615384, 126.96153846153847)"
SJBACB,"(37.06490384615384, 126.94230769230771)","(37.08173076923077, 126.96153846153847)"
SJBAAC,"(37.08173076923077, 126.92307692307693)","(37.09855769230769, 126.94230769230771)"
SJBAAA,"(37.09855769230769, 126.92307692307693)","(37.11538461538461, 126.94230769230771)"
SJBAAD,"(37.08173076923077, 126.94230769230771)","(37.09855769230769, 126.96153846153847)"
SJBADC,"(37.04807692307692, 126.96153846153847)","(37.06490384615384, 126.98076923076923)"
SJBADB,"(37.06490384615384, 126.98076923076923)","(37.08173076923077, 127.0)"
SJBABA,"(37.09855769230769, 126.96153846153847)","(37.11538461538461, 126.98076923076923)"
SJBABD,"(37.08173076923077, 126.98076923076923)","(37.09855769230769, 127.0)"
SJBABB,"(37.09855769230769, 126.98076923076923)","(37.11538461538461, 127.0)"
SJBDCC,"(36.980769230769226, 127.0)","(36.997596153846146, 127.01923076923077)"
SJBDCA,"(36.997596153846146, 127.0)","(37.01442307692307, 127.01923076923077)"
SJBDCD,"(36.980769230769226, 127.01923076923077)","(36.997596153846146, 127.03846153846155)"
SJBDAB,"(37.03125, 127.01923076923077)","(37.04807692307692, 127.03846153846155)"
SJBDDB,"(36.997596153846146, 127.05769230769232)","(37.01442307692307, 127.07692307692308)"
SJBDBA,"(37.03125, 127.03846153846155)","(37.04807692307692, 127.05769230769232)"
SJBDBB,"(37.03125, 127.05769230769232)","(37.04807692307692, 127.07692307692308)"
SKCCCD,"(36.84615384615385, 127.09615384615384)","(36.862980769230774, 127.11538461538461)"
SKCCCB,"(36.862980769230774, 127.09615384615384)","(36.87980769230769, 127.11538461538461)"
SKCCAD,"(36.87980769230769, 127.09615384615384)","(36.89663461538461, 127.11538461538461)"
SKCCAB,"(36.89663461538461, 127.09615384615384)","(36.91346153846153, 127.11538461538461)"
SKACAD,"(37.01442307692307, 127.09615384615384)","(37.03125, 127.11538461538461)"
SKACBC,"(37.01442307692307, 127.11538461538461)","(37.03125, 127.13461538461539)"
SKAABC,"(37.08173076923077, 127.11538461538461)","(37.09855769230769, 127.13461538461539)"
SKAABD,"(37.08173076923077, 127.13461538461539)","(37.09855769230769, 127.15384615384616)"
SKAABB,"(37.09855769230769, 127.13461538461539)","(37.11538461538461, 127.15384615384616)"
SKADCC,"(36.980769230769226, 127.15384615384616)","(36.997596153846146, 127.17307692307693)"
SKADCA,"(36.997596153846146, 127.15384615384616)","(37.01442307692307, 127.17307692307693)"
SKADCD,"(36.980769230769226, 127.17307692307693)","(36.997596153846146, 127.1923076923077)"
SKADAB,"(37.03125, 127.17307692307693)","(37.04807692307692, 127.1923076923077)"
SKADDB,"(36.997596153846146, 127.21153846153845)","(37.01442307692307, 127.23076923076923)"
SKDAAC,"(36.94711538461538, 127.23076923076923)","(36.96394230769231, 127.25)"
SKDAAD,"(36.94711538461538, 127.25)","(36.96394230769231, 127.26923076923077)"
SKDABC,"(36.94711538461538, 127.26923076923077)","(36.96394230769231, 127.28846153846155)"
SKDABD,"(36.94711538461538, 127.28846153846155)","(36.96394230769231, 127.3076923076923)"
SKDBAC,"(36.94711538461538, 127.3076923076923)","(36.96394230769231, 127.32692307692307)"
SKDBAD,"(36.94711538461538, 127.32692307692307)","(36.96394230769231, 127.34615384615384)"
SKDBBC,"(36.94711538461538, 127.34615384615384)","(36.96394230769231, 127.36538461538461)"
SKDBBD,"(36.94711538461538, 127.36538461538461)","(36.96394230769231, 127.38461538461539)"
SKBCCA,"(36.997596153846146, 127.23076923076923)","(37.01442307692307, 127.25)"
SKBCCD,"(36.980769230769226, 127.25)","(36.997596153846146, 127.26923076923077)"
