Grid Name,"Min Latitude, Min Longitude","Max Latitude, Max Longitude"
TMBDABD,"(37.300480769230774, 127.95192307692307)","(37.30889423076923, 127.96153846153845)"
TMBDABB,"(37.30889423076923, 127.95192307692307)","(37.31730769230769, 127.96153846153845)"
TMBDDBC,"(37.26682692307692, 127.98076923076923)","(37.27524038461539, 127.99038461538461)"
TMBDDBA,"(37.27524038461539, 127.98076923076923)","(37.28365384615385, 127.99038461538461)"
TMBDDBD,"(37.26682692307692, 127.99038461538461)","(37.27524038461539, 128.0)"
TMBDDBB,"(37.27524038461539, 127.99038461538461)","(37.28365384615385, 128.0)"
TMBDBCC,"(37.28365384615385, 127.96153846153845)","(37.29206730769231, 127.97115384615384)"
TMBDBCA,"(37.29206730769231, 127.96153846153845)","(37.300480769230774, 127.97115384615384)"
TMBDBCD,"(37.28365384615385, 127.97115384615384)","(37.29206730769231, 127.98076923076923)"
TMBDBCB,"(37.29206730769231, 127.97115384615384)","(37.300480769230774, 127.98076923076923)"
TMBDBAC,"(37.300480769230774, 127.96153846153845)","(37.30889423076923, 127.97115384615384)"
TMBDBAA,"(37.30889423076923, 127.96153846153845)","(37.31730769230769, 127.97115384615384)"
TMBDBAD,"(37.300480769230774, 127.97115384615384)","(37.30889423076923, 127.98076923076923)"
TMBDBAB,"(37.30889423076923, 127.97115384615384)","(37.31730769230769, 127.98076923076923)"
TMBDBDC,"(37.28365384615385, 127.98076923076923)","(37.29206730769231, 127.99038461538461)"
TMBDBDA,"(37.29206730769231, 127.98076923076923)","(37.300480769230774, 127.99038461538461)"
TMBDBDD,"(37.28365384615385, 127.99038461538461)","(37.29206730769231, 128.0)"
TMBDBDB,"(37.29206730769231, 127.99038461538461)","(37.300480769230774, 128.0)"
TMBBCCC,"(37.31730769230769, 127.92307692307692)","(37.32572115384615, 127.93269230769229)"
TMBBCCA,"(37.32572115384615, 127.92307692307692)","(37.33413461538461, 127.93269230769229)"
TMBBCCD,"(37.31730769230769, 127.93269230769229)","(37.32572115384615, 127.94230769230768)"
TMBBCCB,"(37.32572115384615, 127.93269230769229)","(37.33413461538461, 127.94230769230768)"
TMBBCDC,"(37.31730769230769, 127.94230769230768)","(37.32572115384615, 127.95192307692307)"
TMBBCDA,"(37.32572115384615, 127.94230769230768)","(37.33413461538461, 127.95192307692307)"
TMBBCDD,"(37.31730769230769, 127.95192307692307)","(37.32572115384615, 127.96153846153845)"
TMBBCDB,"(37.32572115384615, 127.95192307692307)","(37.33413461538461, 127.96153846153845)"
TNCABAC,"(37.23317307692308, 128.03846153846155)","(37.24158653846154, 128.04807692307693)"
TNCABAA,"(37.24158653846154, 128.03846153846155)","(37.25, 128.04807692307693)"
TNCABAD,"(37.23317307692308, 128.04807692307693)","(37.24158653846154, 128.05769230769232)"
TNCABAB,"(37.24158653846154, 128.04807692307693)","(37.25, 128.05769230769232)"
TNCABBC,"(37.23317307692308, 128.05769230769232)","(37.24158653846154, 128.0673076923077)"
TNCABBA,"(37.24158653846154, 128.05769230769232)","(37.25, 128.0673076923077)"
TNCABBD,"(37.23317307692308, 128.0673076923077)","(37.24158653846154, 128.0769230769231)"
TNCABBB,"(37.24158653846154, 128.0673076923077)","(37.25, 128.0769230769231)"
TNCDDDC,"(37.11538461538461, 128.13461538461542)","(37.12379807692307, 128.14423076923077)"
TNCDDDA,"(37.12379807692307, 128.13461538461542)","(37.13221153846153, 128.14423076923077)"
TNCDDDD,"(37.11538461538461, 128.14423076923077)","(37.12379807692307, 128.15384615384616)"
TNCDDDB,"(37.12379807692307, 128.14423076923077)","(37.13221153846153, 128.15384615384616)"
TNCDDBC,"(37.13221153846153, 128.13461538461542)","(37.140625, 128.14423076923077)"
TNCDDBA,"(37.140625, 128.13461538461542)","(37.14903846153846, 128.14423076923077)"
TNCDDBD,"(37.13221153846153, 128.14423076923077)","(37.140625, 128.15384615384616)"
TNCDDBB,"(37.140625, 128.14423076923077)","(37.14903846153846, 128.15384615384616)"
TNCDBCC,"(37.14903846153846, 128.11538461538464)","(37.15745192307692, 128.12500000000003)"
TNCDBCA,"(37.15745192307692, 128.11538461538464)","(37.16586538461539, 128.12500000000003)"
TNCDBCD,"(37.14903846153846, 128.12500000000003)","(37.15745192307692, 128.13461538461542)"
TNCDBCB,"(37.15745192307692, 128.12500000000003)","(37.16586538461539, 128.13461538461542)"
TNCDBAC,"(37.16586538461539, 128.11538461538464)","(37.17427884615385, 128.12500000000003)"
TNCDBAA,"(37.17427884615385, 128.11538461538464)","(37.18269230769231, 128.12500000000003)"
TNCDBAD,"(37.16586538461539, 128.12500000000003)","(37.17427884615385, 128.13461538461542)"
TNCDBAB,"(37.17427884615385, 128.12500000000003)","(37.18269230769231, 128.13461538461542)"
TNCDBDC,"(37.14903846153846, 128.13461538461542)","(37.15745192307692, 128.14423076923077)"
TNCDBDA,"(37.15745192307692, 128.13461538461542)","(37.16586538461539, 128.14423076923077)"
TNCDBDD,"(37.14903846153846, 128.14423076923077)","(37.15745192307692, 128.15384615384616)"
TNCDBDB,"(37.15745192307692, 128.14423076923077)","(37.16586538461539, 128.15384615384616)"
TNCBCAC,"(37.199519230769226, 128.0769230769231)","(37.20793269230769, 128.08653846153848)"
TNCBCAA,"(37.20793269230769, 128.0769230769231)","(37.21634615384615, 128.08653846153848)"
TNCBCAD,"(37.199519230769226, 128.08653846153848)","(37.20793269230769, 128.09615384615387)"
TNCBCAB,"(37.20793269230769, 128.08653846153848)","(37.21634615384615, 128.09615384615387)"
TNCBCBC,"(37.199519230769226, 128.09615384615387)","(37.20793269230769, 128.10576923076925)"
TNCBCBA,"(37.20793269230769, 128.09615384615387)","(37.21634615384615, 128.10576923076925)"
TNCBCBD,"(37.199519230769226, 128.10576923076925)","(37.20793269230769, 128.11538461538464)"
TNCBCBB,"(37.20793269230769, 128.10576923076925)","(37.21634615384615, 128.11538461538464)"
TNCBACC,"(37.21634615384615, 128.0769230769231)","(37.22475961538461, 128.08653846153848)"
TNCBACA,"(37.22475961538461, 128.0769230769231)","(37.23317307692308, 128.08653846153848)"
TNCBACD,"(37.21634615384615, 128.08653846153848)","(37.22475961538461, 128.09615384615387)"
TNCBACB,"(37.22475961538461, 128.08653846153848)","(37.23317307692308, 128.09615384615387)"
TNCBAAC,"(37.23317307692308, 128.0769230769231)","(37.24158653846154, 128.08653846153848)"
TNCBAAA,"(37.24158653846154, 128.0769230769231)","(37.25, 128.08653846153848)"
TNCBAAD,"(37.23317307692308, 128.08653846153848)","(37.24158653846154, 128.09615384615387)"
TNCBAAB,"(37.24158653846154, 128.08653846153848)","(37.25, 128.09615384615387)"
TNCBDCC,"(37.18269230769231, 128.11538461538464)","(37.19110576923077, 128.12500000000003)"
TNCBDCA,"(37.19110576923077, 128.11538461538464)","(37.199519230769226, 128.12500000000003)"
TNCBDCD,"(37.18269230769231, 128.12500000000003)","(37.19110576923077, 128.13461538461542)"
TNCBDCB,"(37.19110576923077, 128.12500000000003)","(37.199519230769226, 128.13461538461542)"
TNCBDAC,"(37.199519230769226, 128.11538461538464)","(37.20793269230769, 128.12500000000003)"
TNCBDAA,"(37.20793269230769, 128.11538461538464)","(37.21634615384615, 128.12500000000003)"
TNCBDAD,"(37.199519230769226, 128.12500000000003)","(37.20793269230769, 128.13461538461542)"
TNCBDAB,"(37.20793269230769, 128.12500000000003)","(37.21634615384615, 128.13461538461542)"
TNACCCC,"(37.25, 128.0)","(37.25841346153846, 128.0096153846154)"
TNACCCA,"(37.25841346153846, 128.0)","(37.26682692307692, 128.0096153846154)"
TNACCCD,"(37.25, 128.0096153846154)","(37.25841346153846, 128.01923076923077)"
TNACCCB,"(37.25841346153846, 128.0096153846154)","(37.26682692307692, 128.01923076923077)"
TNACCAC,"(37.26682692307692, 128.0)","(37.27524038461539, 128.0096153846154)"
TNACCAA,"(37.27524038461539, 128.0)","(37.28365384615385, 128.0096153846154)"
TNACCAD,"(37.26682692307692, 128.0096153846154)","(37.27524038461539, 128.01923076923077)"
TNACCAB,"(37.27524038461539, 128.0096153846154)","(37.28365384615385, 128.01923076923077)"
TNACCDC,"(37.25, 128.01923076923077)","(37.25841346153846, 128.02884615384616)"
TNACCDA,"(37.25841346153846, 128.01923076923077)","(37.26682692307692, 128.02884615384616)"
TNACCDD,"(37.25, 128.02884615384616)","(37.25841346153846, 128.03846153846155)"
TNACCDB,"(37.25841346153846, 128.02884615384616)","(37.26682692307692, 128.03846153846155)"
TNACDCC,"(37.25, 128.03846153846155)","(37.25841346153846, 128.04807692307693)"
TNACDCA,"(37.25841346153846, 128.03846153846155)","(37.26682692307692, 128.04807692307693)"
TNACDCD,"(37.25, 128.04807692307693)","(37.25841346153846, 128.05769230769232)"
TNACDCB,"(37.25841346153846, 128.04807692307693)","(37.26682692307692, 128.05769230769232)"
UIDDDCC,"(37.38461538461539, 126.73076923076923)","(37.39302884615385, 126.74038461538461)"
UIDDDCA,"(37.39302884615385, 126.73076923076923)","(37.40144230769231, 126.74038461538461)"
UIDDDCD,"(37.38461538461539, 126.74038461538461)","(37.39302884615385, 126.75)"
UIDDDCB,"(37.39302884615385, 126.74038461538461)","(37.40144230769231, 126.75)"
UIDDDAC,"(37.40144230769231, 126.73076923076923)","(37.409855769230774, 126.74038461538461)"
UIDDDAA,"(37.409855769230774, 126.73076923076923)","(37.41826923076923, 126.74038461538461)"
UIDDDAD,"(37.40144230769231, 126.74038461538461)","(37.409855769230774, 126.75)"
UIDDDAB,"(37.409855769230774, 126.74038461538461)","(37.41826923076923, 126.75)"
UIDDBCC,"(37.41826923076923, 126.73076923076923)","(37.42668269230769, 126.74038461538461)"
UIDDBCA,"(37.42668269230769, 126.73076923076923)","(37.43509615384616, 126.74038461538461)"
UIDDBCD,"(37.41826923076923, 126.74038461538461)","(37.42668269230769, 126.75)"
UIDDBCB,"(37.42668269230769, 126.74038461538461)","(37.43509615384616, 126.75)"
UIDDBAC,"(37.43509615384616, 126.73076923076923)","(37.44350961538462, 126.74038461538461)"
UIDDBAA,"(37.44350961538462, 126.73076923076923)","(37.45192307692308, 126.74038461538461)"
UIDDBAD,"(37.43509615384616, 126.74038461538461)","(37.44350961538462, 126.75)"
UIDDBAB,"(37.44350961538462, 126.74038461538461)","(37.45192307692308, 126.75)"
UIDBDCC,"(37.45192307692308, 126.73076923076923)","(37.46033653846154, 126.74038461538461)"
UIDBDCA,"(37.46033653846154, 126.73076923076923)","(37.46875, 126.74038461538461)"
UIDBDCD,"(37.45192307692308, 126.74038461538461)","(37.46033653846154, 126.75)"
UIDBDCB,"(37.46033653846154, 126.74038461538461)","(37.46875, 126.75)"
UIDBDAC,"(37.46875, 126.73076923076923)","(37.47716346153847, 126.74038461538461)"
UIDBDAA,"(37.47716346153847, 126.73076923076923)","(37.48557692307693, 126.74038461538461)"
UIDBDAD,"(37.46875, 126.74038461538461)","(37.47716346153847, 126.75)"
UIDBDAB,"(37.47716346153847, 126.74038461538461)","(37.48557692307693, 126.75)"
UIDBDDC,"(37.45192307692308, 126.75)","(37.46033653846154, 126.75961538461539)"
UIDBDDA,"(37.46033653846154, 126.75)","(37.46875, 126.75961538461539)"
UIDBDDD,"(37.45192307692308, 126.75961538461539)","(37.46033653846154, 126.76923076923077)"
UIDBDDB,"(37.46033653846154, 126.75961538461539)","(37.46875, 126.76923076923077)"
UIDBDBC,"(37.46875, 126.75)","(37.47716346153847, 126.75961538461539)"
UIDBDBA,"(37.47716346153847, 126.75)","(37.48557692307693, 126.75961538461539)"
UIDBDBD,"(37.46875, 126.75961538461539)","(37.47716346153847, 126.76923076923077)"
UIDBDBB,"(37.47716346153847, 126.75961538461539)","(37.48557692307693, 126.76923076923077)"
UIDBBCC,"(37.48557692307693, 126.73076923076923)","(37.49399038461539, 126.74038461538461)"
UIDBBCA,"(37.49399038461539, 126.73076923076923)","(37.502403846153854, 126.74038461538461)"
UIDBBCD,"(37.48557692307693, 126.74038461538461)","(37.49399038461539, 126.75)"
UIDBBCB,"(37.49399038461539, 126.74038461538461)","(37.502403846153854, 126.75)"
UIDBBAC,"(37.502403846153854, 126.73076923076923)","(37.510817307692314, 126.74038461538461)"
UIDBBAA,"(37.510817307692314, 126.73076923076923)","(37.519230769230774, 126.74038461538461)"
UIDBBAD,"(37.502403846153854, 126.74038461538461)","(37.510817307692314, 126.75)"
UIDBBAB,"(37.510817307692314, 126.74038461538461)","(37.519230769230774, 126.75)"
UIDBBBC,"(37.502403846153854, 126.75)","(37.510817307692314, 126.75961538461539)"
UIDBBBA,"(37.510817307692314, 126.75)","(37.519230769230774, 126.75961538461539)"
UIDBBBD,"(37.502403846153854, 126.75961538461539)","(37.510817307692314, 126.76923076923077)"
UIDBBBB,"(37.510817307692314, 126.75961538461539)","(37.519230769230774, 126.76923076923077)"
UIBABDC,"(37.62019230769231, 126.67307692307693)","(37.62860576923077, 126.68269230769232)"
UIBABDA,"(37.62860576923077, 126.67307692307693)","(37.637019230769226, 126.68269230769232)"
UIBABDD,"(37.62019230769231, 126.68269230769232)","(37.62860576923077, 126.6923076923077)"
UIBABDB,"(37.62860576923077, 126.68269230769232)","(37.637019230769226, 126.6923076923077)"
UIBABBC,"(37.637019230769226, 126.67307692307693)","(37.64543269230769, 126.68269230769232)"
UIBABBA,"(37.64543269230769, 126.67307692307693)","(37.65384615384615, 126.68269230769232)"
UIBABBD,"(37.637019230769226, 126.68269230769232)","(37.64543269230769, 126.6923076923077)"
UIBABBB,"(37.64543269230769, 126.68269230769232)","(37.65384615384615, 126.6923076923077)"
UIBDDAC,"(37.53605769230769, 126.73076923076923)","(37.54447115384616, 126.74038461538461)"
UIBDDAA,"(37.54447115384616, 126.73076923076923)","(37.55288461538462, 126.74038461538461)"
UIBDDAD,"(37.53605769230769, 126.74038461538461)","(37.54447115384616, 126.75)"
UIBDDAB,"(37.54447115384616, 126.74038461538461)","(37.55288461538462, 126.75)"
UIBDDDC,"(37.519230769230774, 126.75)","(37.52764423076923, 126.75961538461539)"
UIBDDDA,"(37.52764423076923, 126.75)","(37.53605769230769, 126.75961538461539)"
UIBDDDD,"(37.519230769230774, 126.75961538461539)","(37.52764423076923, 126.76923076923077)"
UIBDDDB,"(37.52764423076923, 126.75961538461539)","(37.53605769230769, 126.76923076923077)"
UIBDDBC,"(37.53605769230769, 126.75)","(37.54447115384616, 126.75961538461539)"
UIBDDBA,"(37.54447115384616, 126.75)","(37.55288461538462, 126.75961538461539)"
UIBDDBD,"(37.53605769230769, 126.75961538461539)","(37.54447115384616, 126.76923076923077)"
UIBDDBB,"(37.54447115384616, 126.75961538461539)","(37.55288461538462, 126.76923076923077)"
UIBDBDC,"(37.55288461538462, 126.75)","(37.56129807692308, 126.75961538461539)"
UIBDBDA,"(37.56129807692308, 126.75)","(37.56971153846155, 126.75961538461539)"
UIBDBDD,"(37.55288461538462, 126.75961538461539)","(37.56129807692308, 126.76923076923077)"
UIBDBDB,"(37.56129807692308, 126.75961538461539)","(37.56971153846155, 126.76923076923077)"
UIBBACC,"(37.62019230769231, 126.6923076923077)","(37.62860576923077, 126.70192307692307)"
UIBBACA,"(37.62860576923077, 126.6923076923077)","(37.637019230769226, 126.70192307692307)"
UIBBACD,"(37.62019230769231, 126.70192307692307)","(37.62860576923077, 126.71153846153845)"
UIBBACB,"(37.62860576923077, 126.70192307692307)","(37.637019230769226, 126.71153846153845)"
UIBBAAC,"(37.637019230769226, 126.6923076923077)","(37.64543269230769, 126.70192307692307)"
UIBBAAA,"(37.64543269230769, 126.6923076923077)","(37.65384615384615, 126.70192307692307)"
UIBBAAD,"(37.637019230769226, 126.70192307692307)","(37.64543269230769, 126.71153846153845)"
UIBBAAB,"(37.64543269230769, 126.70192307692307)","(37.65384615384615, 126.71153846153845)"
UIBBADC,"(37.62019230769231, 126.71153846153845)","(37.62860576923077, 126.72115384615384)"
UIBBADA,"(37.62860576923077, 126.71153846153845)","(37.637019230769226, 126.72115384615384)"
UIBBADD,"(37.62019230769231, 126.72115384615384)","(37.62860576923077, 126.73076923076923)"
UIBBADB,"(37.62860576923077, 126.72115384615384)","(37.637019230769226, 126.73076923076923)"
UIBBABC,"(37.637019230769226, 126.71153846153845)","(37.64543269230769, 126.72115384615384)"
UIBBABA,"(37.64543269230769, 126.71153846153845)","(37.65384615384615, 126.72115384615384)"
UIBBABD,"(37.637019230769226, 126.72115384615384)","(37.64543269230769, 126.73076923076923)"
UIBBABB,"(37.64543269230769, 126.72115384615384)","(37.65384615384615, 126.73076923076923)"
UIBBDBC,"(37.60336538461539, 126.75)","(37.61177884615385, 126.75961538461539)"
UIBBDBA,"(37.61177884615385, 126.75)","(37.62019230769231, 126.75961538461539)"
UIBBDBD,"(37.60336538461539, 126.75961538461539)","(37.61177884615385, 126.76923076923077)"
UIBBDBB,"(37.61177884615385, 126.75961538461539)","(37.62019230769231, 126.76923076923077)"
UIBBBCC,"(37.62019230769231, 126.73076923076923)","(37.62860576923077, 126.74038461538461)"
UIBBBCA,"(37.62860576923077, 126.73076923076923)","(37.637019230769226, 126.74038461538461)"
UIBBBCD,"(37.62019230769231, 126.74038461538461)","(37.62860576923077, 126.75)"
UIBBBCB,"(37.62860576923077, 126.74038461538461)","(37.637019230769226, 126.75)"
UIBBBAC,"(37.637019230769226, 126.73076923076923)","(37.64543269230769, 126.74038461538461)"
UIBBBAA,"(37.64543269230769, 126.73076923076923)","(37.65384615384615, 126.74038461538461)"
UIBBBAD,"(37.637019230769226, 126.74038461538461)","(37.64543269230769, 126.75)"
UIBBBAB,"(37.64543269230769, 126.74038461538461)","(37.65384615384615, 126.75)"
UIBBBDC,"(37.62019230769231, 126.75)","(37.62860576923077, 126.75961538461539)"
UIBBBDA,"(37.62860576923077, 126.75)","(37.637019230769226, 126.75961538461539)"
UIBBBDD,"(37.62019230769231, 126.75961538461539)","(37.62860576923077, 126.76923076923077)"
UIBBBDB,"(37.62860576923077, 126.75961538461539)","(37.637019230769226, 126.76923076923077)"
UIBBBBC,"(37.637019230769226, 126.75)","(37.64543269230769, 126.75961538461539)"
UIBBBBA,"(37.64543269230769, 126.75)","(37.65384615384615, 126.75961538461539)"
UIBBBBD,"(37.637019230769226, 126.75961538461539)","(37.64543269230769, 126.76923076923077)"
UIBBBBB,"(37.64543269230769, 126.75961538461539)","(37.65384615384615, 126.76923076923077)"
UJCCBDC,"(37.41826923076923, 126.8269230769231)","(37.42668269230769, 126.83653846153848)"
UJCCBDA,"(37.42668269230769, 126.8269230769231)","(37.43509615384616, 126.83653846153848)"
UJCCBDD,"(37.41826923076923, 126.83653846153848)","(37.42668269230769, 126.84615384615385)"
UJCCBDB,"(37.42668269230769, 126.83653846153848)","(37.43509615384616, 126.84615384615385)"
UJCDCAC,"(37.40144230769231, 126.84615384615385)","(37.409855769230774, 126.85576923076923)"
UJCDCAA,"(37.409855769230774, 126.84615384615385)","(37.41826923076923, 126.85576923076923)"
UJCDCAD,"(37.40144230769231, 126.85576923076923)","(37.409855769230774, 126.86538461538461)"
UJCDCAB,"(37.409855769230774, 126.85576923076923)","(37.41826923076923, 126.86538461538461)"
